fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,total_acidity,sugar_acidity_ratio,sulfur_ratio,alcohol_sugar_interaction,quality_class
7.1,0.47,0.0,1.1631508098056809,0.06485097231961631,2.0794415416798357,2.70805020110221,0.99517,3.4,0.4574248470388754,2.4765384001174837,4,7.569999999999999,0.26991961611194054,0.5,3.2180755046974316,0
8.8,0.61,0.19,1.6094379124341003,0.08984070399978947,3.4339872044851463,4.248495242049359,0.99787,3.22,0.4054651081081644,2.3978952727983707,6,9.41,0.3746934494414107,0.43478260869565216,3.713572066704308,1
7.2,0.6,0.04,1.252762968495368,0.07325046173959267,2.9444389791664403,4.48863636973214,0.99745,3.53,0.4382549309311553,2.3513752571634776,5,7.8,0.2980448594873275,0.20454545454545456,3.2088254890146994,1
9.2,0.56,0.18,0.9555114450274363,0.07510747248680541,2.3978952727983707,3.091042453358316,0.99576,3.15,0.3987761199573678,2.388762789235098,5,9.76,0.1603426500751794,0.47619047619047616,2.8237570088141806,1
7.6,0.715,0.0,1.1314021114911006,0.0657877405380031,3.4339872044851463,3.58351893845611,0.99533,3.48,0.5007752879124893,2.517696472610991,6,8.315,0.24397763821705176,0.8205211644775212,3.2164729402518906,1
8.4,0.31,0.29,1.410986973710262,0.17730901497041027,2.70805020110221,3.295836866004329,0.99536,3.22,0.5766133643039938,2.5649493574615367,6,8.71,0.3141153295199365,0.5384615384615384,3.6428355156125294,1
8.9,0.75,0.14,1.252762968495368,0.08250122151174369,2.302585092994046,3.4339872044851463,0.99824,3.34,0.49469624183610705,2.4423470353692043,5,9.65,0.2475620786623556,0.3,3.305053521109253,1
9.0,0.8,0.12,1.2237754316221157,0.07973496801885356,2.1972245773362196,3.367295829986474,0.99836,3.33,0.5007752879124893,2.4336133554004498,6,9.8,0.2363887780642304,0.2857142857142857,3.2565568918358894,1
10.7,0.52,0.38,1.2809338454620642,0.0639133257436528,3.4011973816621555,4.04305126783455,0.99577,3.15,0.5822156198526637,2.5726122302071057,7,11.219999999999999,0.2175202937598476,0.5178571428571429,3.480008562086445,2
6.8,0.57,0.0,1.252762968495368,0.06952606264861023,3.4965075614664802,4.174387269895637,0.99491,3.43,0.44468582126144574,2.501435951739211,6,7.37,0.31309178797714926,0.5,3.367295829986474,1
10.7,0.9,0.34,2.028148247292285,0.10616019582839055,3.1780538303479458,4.605170185988092,1.00115,3.22,0.5187937934151676,2.33214389523559,5,11.6,0.39604873584807543,0.23232323232323232,3.7400477406883357,1
7.2,0.34,0.24,1.0986122886681098,0.06859279146561172,3.4339872044851463,3.970291913552122,0.99576,3.44,0.4574248470388754,2.4069451083182885,5,7.54,0.24512245803298502,0.5769230769230769,3.054001181677967,1
7.2,0.66,0.03,1.1939224684724346,0.07510747248680541,2.833213344056216,4.465908118654584,0.99743,3.53,0.4510756193602167,2.3702437414678603,5,7.86,0.2772107725844855,0.18604651162790697,3.1488824530476656,1
10.1,0.45,0.23,1.0647107369924282,0.0788111804242897,2.3978952727983707,2.9444389791664403,0.99774,3.22,0.5007752879124893,2.33214389523559,6,10.549999999999999,0.17237122594078655,0.5555555555555556,2.9269179575536315,1
7.2,0.63,0.03,1.1631508098056809,0.07696104113612832,2.8903717578961645,4.48863636973214,0.99745,3.53,0.4574248470388754,2.379546134130174,6,7.83,0.26662866325394863,0.19318181818181818,3.1161784266298582,1
7.1,0.59,0.01,1.1939224684724346,0.07696104113612832,3.332204510175204,3.784189633918261,0.9955,3.42,0.4574248470388754,2.4595888418037104,6,7.6899999999999995,0.2806149052286885,0.627906976744186,3.242982900211434,1
8.3,0.31,0.39,1.2237754316221157,0.07510747248680541,2.8903717578961645,3.784189633918261,0.99444,3.31,0.5709795465857378,2.6026896854443837,7,8.610000000000001,0.25398822666530824,0.3953488372093023,3.4339872044851463,2
8.3,1.0150000000000001,0.02,1.4816045409242156,0.08065790301745447,1.9459101490553132,2.4849066497880004,0.99892,3.48,0.3987761199573678,2.4849066497880004,3,9.32,0.34333332700115815,0.5454545454545454,3.648057459593681,0
8.9,0.31,0.36,1.2809338454620642,0.05448818528406963,2.3978952727983707,3.6888794541139363,0.99562,3.4,0.5247285289349821,2.5494451709255714,5,9.21,0.2562957586311102,0.2564102564102564,3.4556855669462254,1
7.4,0.635,0.1,1.2237754316221157,0.07696104113612832,2.833213344056216,3.5263605246161616,0.99736,3.58,0.5247285289349821,2.468099531471619,7,8.035,0.2809023854664021,0.48484848484848486,3.2928695047765273,2
6.8,0.59,0.06,1.9459101490553132,0.058268908123975775,2.4849066497880004,2.9444389791664403,0.9962,3.41,0.4637340162321401,2.468099531471619,7,7.39,0.39604873584807543,0.6111111111111112,3.7400477406883357,2
9.2,0.58,0.2,1.3862943611198906,0.07788653865707122,2.772588722239781,4.7535901911063645,0.998,3.23,0.4637340162321401,2.3513752571634776,5,9.78,0.2822324676842162,0.13043478260869565,3.3843902633457743,1
7.2,0.54,0.27,1.2809338454620642,0.08065790301745447,2.5649493574615367,4.3694478524670215,0.9964,3.39,0.5364933705145685,2.4849066497880004,5,7.74,0.3083013596545166,0.15384615384615385,3.3877743613300146,1
6.1,0.56,0.0,1.1631508098056809,0.0760346862759976,1.9459101490553132,2.302585092994046,0.9948,3.59,0.43178241642553783,2.5257286443082556,6,6.66,0.30796674362328674,0.6666666666666666,3.269568939183719,1
7.4,0.52,0.13,1.2237754316221157,0.07510747248680541,3.5553480614894135,4.127134385045092,0.99528,3.43,0.4637340162321401,2.468099531471619,6,7.92,0.2809023854664021,0.5573770491803278,3.2928695047765273,1
7.3,0.305,0.39,0.8754687373538999,0.0573250666192694,2.0794415416798357,2.4849066497880004,0.99331,3.29,0.41871033485818504,2.5257286443082556,6,7.6049999999999995,0.15219181534192533,0.6363636363636364,2.6946271807700692,1
9.3,0.38,0.48,1.5686159179138452,0.1239859797809912,1.3862943611198906,2.4849066497880004,0.99577,3.23,0.4510756193602167,2.653241964607215,6,9.680000000000001,0.34259783004789557,0.2727272727272727,3.7400477406883357,1
9.1,0.28,0.46,2.2300144001592104,0.10795714150509228,1.3862943611198906,2.302585092994046,0.99901,3.18,0.4700036292457355,2.4765384001174837,6,9.379999999999999,0.39604873584807543,0.3333333333333333,3.7400477406883357,1
10.0,0.46,0.44,1.3609765531356006,0.06297479916138844,1.6094379124341003,2.1972245773362196,0.99674,3.33,0.4824261492442927,2.580216829592325,6,10.46,0.25464221837358075,0.5,3.594019173089976,1
9.4,0.395,0.46,1.7227665977411035,0.08984070399978947,1.3862943611198906,2.3978952727983707,0.99639,3.27,0.49469624183610705,2.580216829592325,7,9.795,0.39604873584807543,0.3,3.7400477406883357,2
8.6,0.315,0.4,1.1631508098056809,0.0760346862759976,1.3862943611198906,1.9459101490553132,0.99512,3.27,0.5128236264286637,2.5572273113676265,6,8.915,0.22778393087071197,0.5,3.302481408722998,1
5.3,0.715,0.19,0.9162907318741551,0.14928170271575444,2.0794415416798357,4.143134726391533,0.99395,3.62,0.4762341789963716,2.4849066497880004,5,6.015,0.24921579162398486,0.11290322580645161,2.8622008809294686,1
6.8,0.41,0.31,2.2300144001592104,0.08065790301745447,3.295836866004329,3.828641396489095,0.99824,3.38,0.49469624183610705,2.4069451083182885,6,7.21,0.39604873584807543,0.5777777777777777,3.7400477406883357,1
8.4,0.36,0.32,1.1631508098056809,0.07788653865707122,3.4965075614664802,4.382026634673881,0.9964,3.3,0.5423242908253617,2.4849066497880004,6,8.76,0.23262229526875353,0.4050632911392405,3.226843994517378,1
8.4,0.62,0.12,1.0296194171811583,0.06952606264861023,3.6635616461296463,3.8501476017100584,0.99504,3.38,0.636576829071551,2.5494451709255714,6,9.02,0.19415601444095745,0.8205211644775212,3.1018924693823817,1
9.6,0.41,0.37,1.1939224684724346,0.08709470685093376,2.3978952727983707,3.1780538303479458,0.99786,3.24,0.44468582126144574,2.4423470353692043,5,10.01,0.21477530164369313,0.43478260869565216,3.224857896545748,1
8.6,0.47,0.27,1.1939224684724346,0.053540766928029816,2.70805020110221,3.367295829986474,0.99516,3.18,0.5877866649021191,2.501435951739211,5,9.07,0.23700058597563595,0.5,3.286908235260028,1
8.6,0.22,0.36,1.0647107369924282,0.06203539091945264,3.7612001156935624,4.356708826689592,0.99604,3.47,0.6259384308664953,2.4849066497880004,7,8.82,0.19961305390401565,0.6883116883116883,3.086486636822455,2
9.4,0.24,0.33,1.1939224684724346,0.05921185963184608,3.7612001156935624,4.30406509320417,0.99786,3.47,0.6418538861723948,2.4159137783010487,6,9.64,0.2188791525277522,0.7123287671232876,3.197039130259026,1
8.4,0.67,0.19,1.1631508098056809,0.08892620919440151,2.4849066497880004,4.330733340286331,0.99736,3.2,0.4637340162321401,2.322387720290225,4,9.07,0.23262229526875353,0.14666666666666667,3.055886196373738,0
8.7,0.33,0.38,1.4586150226995167,0.061095099359810875,2.3978952727983707,2.995732273553991,0.99468,3.3,0.5481214085096876,2.5649493574615367,7,9.03,0.3215836241274623,0.5263157894736842,3.7037680666076866,2
6.6,0.61,0.01,1.0647107369924282,0.07696104113612832,2.1972245773362196,3.258096538021482,0.99746,3.6849999999999996,0.5481214085096876,2.4423470353692043,5,7.21,0.25299651446389093,0.32,3.0421386463681466,1
7.4,0.61,0.01,1.0986122886681098,0.07138999608667294,2.6390573296152584,3.6635616461296463,0.99748,3.48,0.5007752879124893,2.379546134130174,5,8.01,0.2392296890658341,0.34210526315789475,3.0252910757955354,1
7.6,0.4,0.29,1.0647107369924282,0.07510747248680541,3.4011973816621555,4.204692619390966,0.9971,3.45,0.4637340162321401,2.3513752571634776,6,8.0,0.22314355131420976,0.4393939393939394,2.94706710157271,1
8.8,0.3,0.38,1.1939224684724346,0.058268908123975775,2.995732273553991,4.290459441148391,0.99543,3.39,0.5423242908253617,2.5494451709255714,6,9.100000000000001,0.2321933868341276,0.2638888888888889,3.337192051686243,1
12.0,0.63,0.5,0.8754687373538999,0.06859279146561172,1.9459101490553132,3.295836866004329,0.99791,3.07,0.4700036292457355,2.4336133554004498,4,12.63,0.11034805716886537,0.23076923076923078,2.7447035187502453,0
7.2,0.38,0.38,1.33500106673234,0.0657877405380031,3.1780538303479458,3.7612001156935624,0.99356,3.34,0.5423242908253617,2.631888840136646,7,7.58,0.32850406697203605,0.5476190476190477,3.6141559079179997,2
6.2,0.46,0.17,0.9555114450274363,0.07045846364856141,2.0794415416798357,2.4849066497880004,0.99425,3.61,0.43178241642553783,2.517696472610991,5,6.66,0.22957444164450017,0.6363636363636364,2.9569914452375605,1
9.6,0.33,0.52,1.1631508098056809,0.07138999608667294,2.6390573296152584,3.258096538021482,0.99509,3.36,0.5653138090500605,2.5952547069568657,7,9.93,0.20633643299782853,0.52,3.342154841028372,2
9.9,0.27,0.49,1.791759469228055,0.0788111804242897,2.302585092994046,2.8903717578961645,0.99484,3.19,0.41871033485818504,2.6026896854443837,7,10.17,0.39604873584807543,0.5294117647058824,3.7400477406883357,2
10.1,0.43,0.4,1.2809338454620642,0.0880108773227133,2.6390573296152584,3.970291913552122,0.99834,3.22,0.49469624183610705,2.3978952727983707,7,10.53,0.22906656961733182,0.25,3.295836866004329,2
9.8,0.5,0.34,1.1939224684724346,0.08984070399978947,2.3978952727983707,3.828641396489095,0.99864,3.24,0.4700036292457355,2.3702437414678603,7,10.3,0.21082306692616914,0.2222222222222222,3.1488824530476656,2
8.3,0.3,0.49,1.5686159179138452,0.08617769624105233,2.4849066497880004,3.2188758248682006,0.99498,3.27,0.49469624183610705,2.5726122302071057,7,8.600000000000001,0.37694993780014313,0.4583333333333333,3.7400477406883357,2
10.2,0.44,0.42,1.0986122886681098,0.06859279146561172,2.0794415416798357,3.044522437723423,0.99566,3.14,0.5822156198526637,2.4932054526026954,7,10.639999999999999,0.1790482314489855,0.35,3.1441522786722644,2
10.2,0.44,0.58,1.62924053973028,0.0880108773227133,2.4849066497880004,3.2188758248682006,0.99745,3.29,0.688134638736401,2.5649493574615367,7,10.639999999999999,0.33787181697563623,0.4583333333333333,3.7400477406883357,2
8.3,0.28,0.48,1.1314021114911006,0.08892620919440151,1.9459101490553132,2.5649493574615367,0.99408,3.26,0.4824261492442927,2.5952547069568657,7,8.58,0.22555029134477472,0.5,3.2973172511747633,2
8.9,0.12,0.45,1.0296194171811583,0.07232066157962612,2.3978952727983707,3.091042453358316,0.99552,3.41,0.5653138090500605,2.5572273113676265,7,9.02,0.18419246472976633,0.47619047619047616,3.109953417644014,2
8.2,0.31,0.4,1.1631508098056809,0.056380333436107544,1.9459101490553132,2.3978952727983707,0.99536,3.31,0.5187937934151676,2.501435951739211,7,8.51,0.2376716518771196,0.6,3.2441536320524693,2
10.2,0.34,0.48,1.1314021114911006,0.050693114315518116,1.791759469228055,2.302585092994046,0.99458,3.2,0.5247285289349821,2.5726122302071057,7,10.54,0.18721154208814642,0.5555555555555556,3.273742726309041,2
7.6,0.43,0.4,1.308332819650179,0.0788111804242897,1.9459101490553132,2.4849066497880004,0.99538,3.44,0.43178241642553783,2.580216829592325,6,8.03,0.30399564794330475,0.5454545454545454,3.52459425980608,1
8.5,0.21,0.52,1.0647107369924282,0.08617769624105233,2.302585092994046,3.1780538303479458,0.99648,3.36,0.5128236264286637,2.4336133554004498,5,8.71,0.2017396426510562,0.391304347826087,3.033028058297688,1
9.0,0.36,0.52,1.1314021114911006,0.10526051065749295,1.791759469228055,2.3978952727983707,0.99568,3.31,0.4824261492442927,2.509599262378372,6,9.36,0.20972053098206908,0.5,3.208017081533325,1
9.5,0.37,0.52,1.0986122886681098,0.08434114843375087,2.5649493574615367,3.9512437185814275,0.99613,3.29,0.4574248470388754,2.4932054526026954,6,9.87,0.19105523676270922,0.23529411764705882,3.1441522786722644,1
6.4,0.57,0.12,1.1939224684724346,0.11332868530700317,3.258096538021482,3.6109179126442243,0.99519,3.47,0.5364933705145685,2.509599262378372,7,6.970000000000001,0.3070250352949118,0.6944444444444444,3.2954664270299134,2
8.0,0.59,0.05,1.0986122886681098,0.08525984395082342,2.5649493574615367,3.4965075614664802,0.99735,3.36,0.4762341789963716,2.3978952727983707,5,8.59,0.22314355131420976,0.375,3.044522437723423,1
8.5,0.47,0.27,1.0647107369924282,0.056380333436107544,2.9444389791664403,3.6635616461296463,0.99518,3.16,0.6151856390902335,2.4932054526026954,6,8.97,0.2017396426510562,0.47368421052631576,3.095125017432026,1
7.1,0.56,0.14,0.9555114450274363,0.07510747248680541,2.0794415416798357,2.9444389791664403,0.99592,3.27,0.4824261492442927,2.33214389523559,5,7.66,0.20322824161326833,0.3888888888888889,2.7650604558189897,1
6.6,0.57,0.02,1.1314021114911006,0.10885440491208209,1.9459101490553132,2.833213344056216,0.99654,3.38,0.5247285289349821,2.3513752571634776,5,7.17,0.2762533766281582,0.375,3.0421386463681466,1
8.8,0.27,0.39,1.0986122886681098,0.09531017980432487,3.044522437723423,3.332204510175204,0.99546,3.15,0.5247285289349821,2.501435951739211,6,9.07,0.20479441264601322,0.7407407407407407,3.152736022363656,1
8.3,0.34,0.4,1.2237754316221157,0.06297479916138844,3.2188758248682006,3.8918202981106265,0.99554,3.34,0.6205764877251099,2.4849066497880004,6,8.64,0.25398822666530824,0.5,3.3105430133940246,1
9.0,0.38,0.41,1.2237754316221157,0.09803374027136541,1.9459101490553132,2.3978952727983707,0.99604,3.13,0.4574248470388754,2.5572273113676265,7,9.38,0.2363887780642304,0.6,3.386422096080001,2
8.5,0.66,0.2,1.1314021114911006,0.0925791812930931,3.1780538303479458,4.736198448394496,0.99733,3.13,0.3920420877760237,2.322387720290225,5,9.16,0.2207878376217507,0.20353982300884957,3.011605622710281,1
9.0,0.4,0.43,1.2237754316221157,0.0657877405380031,3.4011973816621555,3.8501476017100584,0.9943,3.2,0.4700036292457355,2.580216829592325,6,9.4,0.2363887780642304,0.6304347826086957,3.410487428569248,1
6.7,0.56,0.09,1.3609765531356006,0.0760346862759976,2.0794415416798357,3.1354942159291497,0.99669,3.46,0.4762341789963716,2.4159137783010487,5,7.26,0.35965557207687016,0.3181818181818182,3.420346200500916,1
10.4,0.26,0.48,1.0647107369924282,0.0639133257436528,1.9459101490553132,2.3978952727983707,0.99724,3.33,0.6259384308664953,2.4765384001174837,6,10.66,0.16779345623104483,0.6,3.0777729838902004,1
10.1,0.38,0.5,1.2237754316221157,0.09893994785490356,1.9459101490553132,2.6390573296152584,0.99643,3.22,0.5007752879124893,2.533696813957432,7,10.48,0.21319322046104167,0.46153846153846156,3.3617633124167483,2
8.5,0.34,0.44,0.9932517730102833,0.0760346862759976,1.9459101490553132,2.5649493574615367,0.99605,3.52,0.48858001481867097,2.4595888418037104,5,8.84,0.18232155679395462,0.5,2.9543893100196086,1
8.8,0.33,0.41,1.9315214116032138,0.07045846364856141,2.0794415416798357,2.6390573296152584,0.99658,3.3,0.4824261492442927,2.5726122302071057,7,9.13,0.39604873584807543,0.5384615384615384,3.7400477406883357,2
7.2,0.41,0.3,1.1314021114911006,0.07973496801885356,3.58351893845611,4.290459441148391,0.997,3.44,0.41871033485818504,2.341805806147327,5,7.61,0.25593337413720063,0.4861111111111111,3.0320642028013816,1
8.4,0.59,0.29,1.2809338454620642,0.10345870836822998,3.4657359027997265,4.787491742782046,0.99801,3.15,0.4054651081081644,2.312535423847214,5,8.99,0.2696635669491026,0.2605042016806723,3.2051824977361982,1
7.0,0.4,0.32,1.5260563034950494,0.05921185963184608,2.302585092994046,3.4011973816621555,0.99416,3.28,0.3987761199573678,2.509599262378372,7,7.4,0.39604873584807543,0.3103448275862069,3.7300213974451117,2
12.2,0.45,0.49,0.8754687373538999,0.07232066157962612,1.3862943611198906,1.9459101490553132,0.9969,3.13,0.48858001481867097,2.4336133554004498,5,12.649999999999999,0.10863384100279545,0.5,2.7447035187502453,1
9.1,0.5,0.3,1.0647107369924282,0.06297479916138844,2.1972245773362196,2.8903717578961645,0.99774,3.32,0.5364933705145685,2.4423470353692043,6,9.6,0.18962085927556618,0.47058823529411764,3.0421386463681466,1
9.5,0.86,0.26,1.0647107369924282,0.0760346862759976,2.6390573296152584,3.367295829986474,0.99712,3.25,0.4824261492442927,2.3978952727983707,5,10.36,0.18232155679395462,0.4642857142857143,2.995732273553991,1
7.3,0.52,0.32,1.1314021114911006,0.06765864847381481,3.7612001156935624,4.2626798770413155,0.99418,3.34,0.598836501088704,2.631888840136646,6,7.82,0.2528353411216128,0.7285714285714285,3.3354136411161526,1
7.4,0.58,0.0,1.0986122886681098,0.06203539091945264,2.0794415416798357,2.4849066497880004,0.99562,3.45,0.4574248470388754,2.509599262378372,6,7.98,0.2392296890658341,0.6363636363636364,3.1612467120315646,1
9.8,0.34,0.39,0.8754687373538999,0.0639133257436528,1.3862943611198906,2.0794415416798357,0.9947,3.19,0.4382549309311553,2.517696472610991,7,10.14,0.13353139262452263,0.42857142857142855,2.830857630363757,2
7.1,0.36,0.3,0.9555114450274363,0.07696104113612832,3.58351893845611,4.2626798770413155,0.99693,3.44,0.4054651081081644,2.341805806147327,5,7.46,0.20322824161326833,0.5,2.7750856024383683,1
7.7,0.39,0.12,0.9932517730102833,0.0925791812930931,2.995732273553991,3.332204510175204,0.99596,3.16,0.3987761199573678,2.341805806147327,5,8.09,0.19948936041632004,0.7037037037037037,2.8320361808832013,1
9.7,0.295,0.4,0.9162907318741551,0.07045846364856141,2.70805020110221,3.091042453358316,0.99556,3.14,0.412109650826833,2.4765384001174837,6,9.995,0.14378789279171172,0.6666666666666666,2.8535925063928684,1
7.1,0.34,0.28,1.0986122886681098,0.0788111804242897,3.4657359027997265,4.23410650459726,0.99694,3.45,0.3920420877760237,2.341805806147327,5,7.4399999999999995,0.24817962947553462,0.45588235294117646,2.9856819377004897,1
6.5,0.4,0.1,1.0986122886681098,0.07325046173959267,3.4339872044851463,3.871201010907891,0.99554,3.36,0.3920420877760237,2.341805806147327,6,6.9,0.26826398659467937,0.6382978723404256,2.9856819377004897,1
10.0,0.35,0.45,1.252762968495368,0.0880108773227133,3.044522437723423,4.48863636973214,0.99918,3.15,0.3576744442718159,2.341805806147327,5,10.35,0.22314355131420976,0.22727272727272727,3.1986731175506815,1
7.7,0.6,0.06,1.0986122886681098,0.0760346862759976,2.995732273553991,3.7376696182833684,0.99697,3.39,0.4824261492442927,2.4069451083182885,6,8.3,0.23090555664969895,0.4634146341463415,3.054001181677967,1
5.6,0.66,0.0,1.1631508098056809,0.08342160813907239,1.3862943611198906,2.4849066497880004,0.99378,3.6849999999999996,0.48858001481867097,2.624668592163159,7,6.26,0.33135713595444255,0.2727272727272727,3.3727979071404577,2
8.9,0.84,0.34,0.8754687373538999,0.04879016416943201,1.6094379124341003,2.3978952727983707,0.99554,3.12,0.3920420877760237,2.312535423847214,6,9.74,0.14609261849749594,0.4,2.620311286794203,1
6.4,0.69,0.0,0.9745596399981308,0.053540766928029816,2.0794415416798357,2.5649493574615367,0.99227,3.47,0.4252677354043441,2.631888840136646,6,7.09,0.2293741010648458,0.5833333333333334,3.103913806398519,1
7.5,0.43,0.3,1.1631508098056809,0.06015392281974709,1.9459101490553132,2.5649493574615367,0.99495,3.44,0.5423242908253617,2.5257286443082556,7,7.93,0.25722286496707236,0.5,3.269568939183719,2
9.9,0.35,0.38,0.9162907318741551,0.056380333436107544,3.4657359027997265,3.871201010907891,0.99676,3.26,0.598836501088704,2.451005098112319,7,10.25,0.14107859825990554,0.6595744680851063,2.8273136219290276,2
9.1,0.29,0.33,1.1151415906193203,0.061095099359810875,2.6390573296152584,3.332204510175204,0.99516,3.26,0.6097655716208943,2.5416019934645457,7,9.389999999999999,0.2031650843833234,0.48148148148148145,3.2182756447961682,2
6.8,0.36,0.32,1.0296194171811583,0.06485097231961631,1.6094379124341003,2.1972245773362196,0.9928,3.36,0.4382549309311553,2.624668592163159,7,7.16,0.23483959107740104,0.5,3.179719109667007,2
8.2,0.43,0.29,0.9555114450274363,0.07788653865707122,3.332204510175204,3.828641396489095,0.99603,3.25,0.43178241642553783,2.424802725718295,5,8.629999999999999,0.17824823140631885,0.6,2.8610573702273894,1
9.1,0.3,0.34,1.0986122886681098,0.06203539091945264,2.5649493574615367,3.258096538021482,0.99516,3.26,0.6097655716208943,2.5416019934645457,7,9.4,0.1986706947954841,0.48,3.1945831322991562,2
8.9,0.35,0.4,1.5260563034950494,0.10436001532424277,2.5649493574615367,3.2188758248682006,0.99549,3.23,0.5306282510621704,2.5649493574615367,7,9.25,0.33967736757016126,0.5,3.7400477406883357,2
9.6,0.5,0.36,1.33500106673234,0.10975086395911911,3.295836866004329,4.02535169073515,0.99722,3.18,0.5187937934151676,2.4765384001174837,5,10.1,0.25593337413720063,0.4727272727272727,3.4506222649896783,1
8.9,0.28,0.45,0.9932517730102833,0.06485097231961631,2.0794415416798357,2.5649493574615367,0.99354,3.25,0.4382549309311553,2.5877640352277083,7,9.18,0.1748027243799273,0.5833333333333334,3.086943153607375,2
8.9,0.32,0.31,1.0986122886681098,0.08434114843375087,2.5649493574615367,2.995732273553991,0.9957,3.17,0.4382549309311553,2.4336133554004498,6,9.22,0.20271151249700387,0.631578947368421,3.0819099697950434,1
7.7,1.005,0.15,1.1314021114911006,0.09712671073072274,2.4849066497880004,3.4965075614664802,0.99604,3.23,0.3920420877760237,2.3978952727983707,5,8.705,0.24116205681688804,0.34375,3.091042453358316,1
7.5,0.71,0.0,0.9555114450274363,0.0880108773227133,3.1354942159291497,3.4657359027997265,0.99635,3.38,0.4574248470388754,2.3978952727983707,6,8.21,0.19337139298053962,0.7096774193548387,2.833213344056216,1
8.0,0.58,0.16,1.0986122886681098,0.11332868530700317,1.3862943611198906,2.0794415416798357,0.99454,3.22,0.4574248470388754,2.501435951739211,6,8.58,0.22314355131420976,0.42857142857142855,3.152736022363656,1
10.5,0.39,0.46,1.1631508098056809,0.07232066157962612,2.70805020110221,3.332204510175204,0.99598,3.06,0.6097655716208943,2.517696472610991,6,10.89,0.1902267363010679,0.5185185185185185,3.261168737058452,1
8.9,0.38,0.4,1.1631508098056809,0.0657877405380031,2.5649493574615367,3.367295829986474,0.99486,3.27,0.5596157879354227,2.6100697927420065,7,9.280000000000001,0.22089383158019432,0.42857142857142855,3.3575937441800234,2
8.0,0.18,0.37,0.8754687373538999,0.04783732941416013,3.6109179126442243,4.700480365792417,0.99227,2.925,0.36464311358790924,2.617395832834079,6,8.18,0.10660973505825823,0.3302752293577982,2.5201129055226197,1
7.0,0.5,0.14,1.0296194171811583,0.07510747248680541,2.3978952727983707,3.1780538303479458,0.99636,3.53,0.4762341789963716,2.4336133554004498,5,7.5,0.2288415724288475,0.43478260869565216,2.9816333491744893,1
11.3,0.36,0.66,1.2237754316221157,0.11600367575630613,1.3862943611198906,2.1972245773362196,0.99642,3.2,0.4252677354043441,2.5572273113676265,6,11.66,0.1925931071157843,0.375,3.386422096080001,1
7.0,0.51,0.09,1.1314021114911006,0.06015392281974709,1.6094379124341003,2.302585092994046,0.99584,3.35,0.43178241642553783,2.4423470353692043,5,7.51,0.26236426446749106,0.4444444444444444,3.1376657694426577,1
8.2,0.32,0.42,1.1939224684724346,0.09349034308733889,1.3862943611198906,2.302585092994046,0.99506,3.27,0.4382549309311553,2.5877640352277083,6,8.52,0.24724110289327028,0.3333333333333333,3.377246160839642,1
7.7,0.58,0.01,1.0296194171811583,0.08434114843375087,2.5649493574615367,2.9444389791664403,0.99568,3.32,0.44468582126144574,2.4423470353692043,7,8.28,0.21007146974685698,0.6666666666666666,2.990719731730447,2
8.6,0.83,0.0,1.33500106673234,0.09075436326846414,2.8903717578961645,3.784189633918261,0.99822,3.33,0.4700036292457355,2.4336133554004498,6,9.43,0.2818511521409877,0.3953488372093023,3.405189402931693,1
7.9,0.31,0.32,1.0647107369924282,0.0639133257436528,2.70805020110221,3.6109179126442243,0.99364,3.41,0.44468582126144574,2.6100697927420065,6,8.21,0.21551962620355042,0.3888888888888889,3.21647294025189,1
6.4,0.795,0.0,1.1631508098056809,0.06297479916138844,3.367295829986474,3.970291913552122,0.99378,3.49,0.41871033485818504,2.533696813957432,5,7.195,0.2954642128938359,0.5384615384615384,3.277899165317662,1
7.2,0.34,0.21,1.252762968495368,0.07232066157962612,3.7376696182833684,4.23410650459726,0.99586,3.37,0.43178241642553783,2.4069451083182885,6,7.54,0.2980448594873275,0.6029411764705882,3.2676659890376327,1
7.1,0.59,0.0,1.1314021114911006,0.08709470685093376,2.302585092994046,2.70805020110221,0.99488,3.42,0.4382549309311553,2.5257286443082556,7,7.6899999999999995,0.2591087000077249,0.6428571428571429,3.2248578965457484,2
7.3,0.55,0.01,1.0296194171811583,0.08892620919440151,2.302585092994046,2.772588722239781,0.99514,3.35,0.4574248470388754,2.4849066497880004,7,7.85,0.22040006536845894,0.6,3.0349529867072724,2
8.1,0.82,0.0,1.62924053973028,0.09075436326846414,1.791759469228055,2.70805020110221,0.99854,3.36,0.4252677354043441,2.3608540011180215,5,8.92,0.39604873584807543,0.35714285714285715,3.697839195485408,1
7.5,0.57,0.08,1.2809338454620642,0.08525984395082342,2.70805020110221,3.332204510175204,0.99592,3.3,0.4637340162321401,2.4336133554004498,6,8.07,0.297632403304949,0.5185185185185185,3.3336320621663895,1
8.9,0.745,0.18,1.252762968495368,0.07417939817425151,2.772588722239781,3.8918202981106265,0.99739,3.2,0.3852624007906449,2.3702437414678603,6,9.645,0.2475620786623556,0.3125,3.228826155721369,1
10.1,0.37,0.34,1.2237754316221157,0.08157998699242287,1.791759469228055,2.8903717578961645,0.99683,3.17,0.5007752879124893,2.451005098112319,7,10.469999999999999,0.21319322046104167,0.29411764705882354,3.2748780149834853,2
